Date,Country,HomeCountry,Home,AwayCountry,Away,HomeGoals,AwayGoals,HomeExGoals,AwayExGoals,HFA,EloChange,HomeElo,AwayElo,HomeTilt,AwayTilt,HomeRank,AwayRank,day_name,period,day_type,stadium,stint_id,coach,start_date,end_date
29/08/1981,NED,NED,Breda,NED,Feyenoord,0,1,1.411435008,1.524720311,106.0669785,-6.75925684,1514.052124,1653.366333,1.070667744,1.116806388,,69,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
13/12/2014,NED,NED,Breda,NED,Heerenveen,0,2,1.290340543,1.550592065,76.15538788,-9.223557472,1350.275391,1481.237061,1.040835142,1.155548811,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,16,Eric Hellemons,13/10/2014,01/01/2015
22/12/2012,NED,NED,Breda,NED,PSV,1,6,1.018180728,2.200351954,85.77033234,-7.353102684,1394.925659,1684.416992,1.01335597,1.204990983,,58,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
29/04/1978,NED,NED,Breda,NED,Den Haag,1,0,1.564737678,0.991733551,116.1117325,5.627223492,1524.688599,1544.555176,0.977349818,1.050498486,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
26/11/1994,NED,NED,Breda,NED,Nijmegen,2,0,1.825355172,0.966581523,85.52837372,6.275721073,1480.16748,1419.744141,1.149251819,1.026455283,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
09/08/2014,NED,NED,Breda,NED,Excelsior,1,1,1.798740983,0.851463974,86.29055786,-5.048370361,1381.39978,1274.59375,0.996499538,1,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
15/05/1982,NED,NED,Breda,NED,PSV,2,0,1.093318343,1.707882643,105.6830368,15.48642921,1474.518799,1698.45105,0.987027586,0.97656095,,39,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
18/03/1995,NED,NED,Breda,NED,Volendam,0,1,1.602110744,1.053681493,90.19802856,-10.1296711,1492.002441,1495.973999,1.166480541,0.991639197,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
25/11/1995,NED,NED,Breda,NED,Volendam,4,0,1.841488361,0.972393513,81.56378174,8.589550972,1552.876953,1479.411987,1.116804123,1.019691229,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
29/09/2018,NED,NED,Breda,NED,PSV,0,2,0.721046031,2.791438103,60.40642166,-2.127616644,1294.335205,1703.005615,1.033936024,1.135020018,,44,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,01/07/2018,18/03/2019
04/11/2000,NED,NED,Breda,NED,Nijmegen,2,2,1.41132009,1.063337326,95.36242676,-1.882442951,1424.389771,1453.560059,1.007796049,0.973559201,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
18/03/1978,NED,NED,Breda,NED,Go Ahead Eagles,2,1,1.817374825,0.881926119,121.3817139,4.392758369,1548.268555,1517.985474,0.973993301,1.134050131,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,43,Hans Dorjee,01/07/1977,30/06/1979
30/10/1982,NED,NED,Breda,NED,Zwolle,0,2,1.606782556,0.933031201,103.7668762,-15.52502728,1429.672974,1419.00293,1.011946201,1.024885178,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
09/02/2008,NED,NED,Breda,NED,Utrecht,1,0,1.462053418,1.065754056,86.12277222,6.172564507,1503.298096,1514.757568,1.00028348,1.078592181,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,22,Ernie Brandts,01/07/2006,30/06/2008
23/12/2017,NED,NED,Breda,NED,Utrecht,3,1,0.95560956,1.845542908,59.4853096,17.36276054,1274.67688,1502.394653,1.001580477,1.061468005,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,13,Stijn Vreven,01/01/2017,30/06/2018
16/03/2019,NED,NED,Breda,NED,Utrecht,0,4,1.120354295,1.680383325,73.14334106,-10.20476246,1298.565063,1486.891846,1.015471578,1.101386428,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,01/07/2018,18/03/2019
23/02/2019,NED,NED,Breda,NED,Groningen,0,0,1.173985839,1.423291683,75.18975067,1.586527228,1288.327271,1419.108276,1.034968257,1.026145458,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,12,Mitchell van der Gaag,01/07/2018,18/03/2019
23/10/1976,NED,NED,Breda,NED,Twente,3,1,1.245178223,1.238156319,118.1840363,12.06911182,1493.3573,1630.259155,0.988516927,0.918180704,,69,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,44,Bob Maaskant,01/07/1975,30/06/1977
30/10/2010,NED,NED,Breda,NED,De Graafschap,2,0,1.872018218,0.895727038,97.22853851,5.167338371,1468.849243,1374.286743,1.032672167,1.034000158,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,20,Gert Aandewiel,21/08/2010,30/06/2011
15/10/1994,NED,NED,Breda,NED,Dordrecht,1,1,1.875754237,0.875142992,81.35289001,-4.889302731,1474.109009,1369.704224,1.182033658,0.96921283,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,32,Ronald Spelbos,01/01/1993,30/06/1995
22/11/1997,NED,NED,Breda,NED,Sittard,3,1,1.628553629,0.972628832,84.51348877,6.991774082,1510.726929,1471.094849,1.062705278,0.989795327,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,30,Herbert Neumann,01/07/1997,08/10/1998
03/02/1996,NED,NED,Breda,NED,De Graafschap,2,1,2.022855997,0.882074594,75.45034027,3.240289211,1554.803955,1416.615112,1.093113303,1.045041084,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
22/11/1980,NED,NED,Breda,NED,Sparta Rotterdam,5,0,1.64109087,1.252107382,116.3433533,14.49173164,1458.137817,1519.522217,1.028914809,1.183470726,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,42,Jo Jansen,22/01/1979,30/06/1983
16/09/2000,NED,NED,Breda,NED,De Graafschap,3,0,1.427307963,1.14484179,92.78874207,11.82698822,1389.770996,1437.35498,1.006281018,1.050235987,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
01/11/2025,NED,NED,Breda,NED,Go Ahead Eagles,1,0,1.175682306,1.581605792,62.24933624,10.19498539,1346.558594,1494.795776,0.994410634,1.068946242,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
14/12/2002,NED,NED,Breda,NED,Waalwijk,1,0,1.520360351,0.935680926,97.69013214,5.091524124,1575.072144,1548.725098,0.963112295,1.003961086,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,27,Henk ten Cate,01/07/2000,30/06/2003
15/03/1997,NED,NED,Breda,NED,Willem II,0,1,1.997041583,0.989779174,79.1800766,-12.0220232,1555.571777,1463.175537,1.142844677,1.086041331,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,31,Wim Rijsbergen,01/07/1995,30/06/1997
29/03/2025,NED,NED,Breda,NED,Groningen,1,1,1.283485413,1.112812281,60.73888779,-0.84181422,1369.763428,1401.185303,0.982372761,0.909363687,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,0,Carl Hoefkens,01/07/2024,31/12/2028
20/01/1996,NED,NED,Breda,NED,Groningen,1,1,1.762212157,1.02235043,77.01904297,-3.538551807,1558.342529,1506.864624,1.100150585,1.070800424,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,31,Wim Rijsbergen,01/07/1995,30/06/1997
16/04/2011,NED,NED,Breda,NED,Excelsior,1,2,2.037092209,0.841749787,97.75526428,-13.77756977,1478.435547,1339.026733,1.081124306,1.027493358,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,20,Gert Aandewiel,21/08/2010,30/06/2011
21/12/2013,NED,NED,Breda,NED,Cambuur,1,0,1.789191365,0.892773211,83.72956848,3.842885017,1414.572144,1315.565552,1.085437655,0.952046335,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,17,Nebojsa Gudelj,21/11/2012,13/10/2014
25/02/2012,NED,NED,Breda,NED,Den Haag,4,0,1.576789498,1.171236634,107.9581757,12.32866669,1444.665283,1478.396362,1.034892321,1.17113328,,,Saturday,avondje_nac_rat,avondje_nac,rat_verlegh,19,John Karelse,01/07/2011,23/10/2012
13/10/1984,NED,NED,Breda,NED,Maastricht,1,1,1.460564971,0.979541183,93.528862,-2.191677809,1357.192017,1373.318604,0.968304694,1.007279873,,,Saturday,avondje_nac_bea,avondje_nac,beatrix_straat,39,Bob Maaskant,01/07/1984,30/06/1986
